airline,airlineID,sourceAirport,sourceAirportID,sourceAirportName,sourceCity,sourceCountry,sourceLat,sourceLon,destinationAirport,destinationAirportID,destinationAirportName,destinationCity,destinationCountry,destinationLat,destinationLon,Codeshare,Stops,Equipment,airlineName,active,departureDate,arrivalDate,departureYear,departureMonth,departureDay,arrivalYear,arrivalMonth,arrivalDay,punctuality,serviceQuality,handlingPassengers,airHelpScore,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_TIME,APPID,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating
AT,4248,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,CMN,1074,Mohammed V International Airport,Casablanca,Morocco,33.36750031,-7.589970112,,0,738 73G,Royal Air Maroc,Y,09-08-2020,09-08-2020,2020,9,8,2020,9,8,8.6,6.3,3.3,6.03,-10,-12,21,TVR78,0,3,1,0,0,4
AZ,596,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,CDG,1382,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Y,0,772,Alitalia,Y,10-05-2020,10-05-2020,2020,10,5,2020,10,5,6.9,7.8,3.3,5.99,0,5,35,TVR79,6,4,3,4,0,4
DN,17094,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,COO,245,Cadjehoun Airport,Cotonou,Benin,6.357230186,2.384350061,,0,320,Senegal Airlines,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,7.9,7.8,1.3,5.66,2,6,210,TVR80,2,3,1,3,0,2
DN,17094,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,DKR,1084,L�opold S�dar Senghor International Airport,Dakar,Senegal,14.73970032,-17.49020004,,0,320,Senegal Airlines,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,6.1,6,4.2,5.43,4,4,125,TVR81,1,3,1,2,1,4
E2,20047,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,M82,Eagle Atlantic Airlines,Y,09-11-2020,09-11-2020,2020,9,11,2020,9,11,8.3,6.3,0.8,5.13,-1,-1,138,TVR82,9,3,5,4,1,5
E2,20047,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,FNA,1059,Lungi International Airport,Freetown,Sierra Leone,8.61644,-13.1955,,0,M82,Eagle Atlantic Airlines,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,7.5,6,1.7,5.04,53,66,96,TVR83,10,5,5,4,3,1
E2,20047,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ROB,1063,Roberts International Airport,Monrovia,Liberia,6.23379,-10.3623,,0,M82,Eagle Atlantic Airlines,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,7.6,7.8,8.6,8,-3,-14,22,TVR84,2,2,2,2,1,1
EK,2183,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,77W,Emirates,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,8.8,6,9.1,7.95,-4,-18,128,TVR85,10,5,5,5,5,5
ET,2220,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,CKY,4162,Conakry International Airport,Conakry,Guinea,9.57689,-13.612,,0,DH8,Ethiopian Airlines,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,8.5,6.3,9.1,7.94,-4,-25,149,TVR86,2,5,2,5,5,5
ET,2220,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,COO,245,Cadjehoun Airport,Cotonou,Benin,6.357230186,2.384350061,,0,73W 752,Ethiopian Airlines,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,7.3,8,8.5,7.94,-4,13,143,TVR87,10,5,5,5,0,2
ET,2220,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LFW,298,Lom�-Tokoin Airport,Lome,Togo,6.165609837,1.254510045,,0,DH8,Ethiopian Airlines,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,9.1,4.5,8.6,7.42,19,26,127,TVR88,10,4,5,5,4,4
ET,2220,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LOS,273,Murtala Muhammed International Airport,Lagos,Nigeria,6.577370167,3.321160078,Y,0,DH8,Ethiopian Airlines,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,5.5,7.8,9,7.41,7,3,142,TVR89,10,3,5,5,0,4
ET,2220,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,OUA,246,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242,,0,752,Ethiopian Airlines,Y,10/23/2020,10/23/2020,2020,10,23,2020,10,23,6.2,6.5,9.5,7.39,6,14,194,TVR90,0,1,1,1,2,5
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,E70 319,Hapagfly,Y,09-06-2020,09-06-2020,2020,9,6,2020,9,6,9.1,6.3,6.8,7.37,-5,-15,56,TVR91,10,4,5,3,0,5
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,BKO,1044,Modibo Keita International Airport,Bamako,Mali,12.5335,-7.94994,,0,319,Hapagfly,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,7,8,7.1,7.37,-7,-25,50,TVR92,4,3,4,3,3,4
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,CKY,4162,Conakry International Airport,Conakry,Guinea,9.57689,-13.612,,0,E70,Hapagfly,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,6.2,6.3,9.7,7.37,43,19,184,TVR93,5,1,5,5,1,1
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,DKR,1084,L�opold S�dar Senghor International Airport,Dakar,Senegal,14.73970032,-17.49020004,,0,319,Hapagfly,Y,09-06-2020,09-06-2020,2020,9,6,2020,9,6,7.8,6.3,8,7.36,-12,-21,33,TVR94,0,0,1,0,0,5
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,DLA,897,Douala International Airport,Douala,Cameroon,4.006080151,9.719479561,,0,319,Hapagfly,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.6,9.7,4.9,7.36,-5,-18,54,TVR95,9,4,5,4,0,3
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LBV,970,Libreville Leon M'ba International Airport,Libreville,Gabon,0.458600014,9.412280083,,0,319,Hapagfly,Y,10/23/2020,10/23/2020,2020,10,23,2020,10,23,8.1,6.5,7.4,7.33,15,-3,41,TVR96,9,4,4,4,4,4
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LFW,298,Lom�-Tokoin Airport,Lome,Togo,6.165609837,1.254510045,,0,E70 319,Hapagfly,Y,9/20/2020,9/20/2020,2020,9,20,2020,9,20,7.7,6.3,8.1,7.33,-5,0,42,TVR97,7,4,5,4,1,3
HF,2682,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,OUA,246,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242,,0,E70,Hapagfly,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,7.8,6.3,7.9,7.31,56,78,129,TVR98,8,3,5,5,4,1
KQ,3126,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,DKR,1084,L�opold S�dar Senghor International Airport,Dakar,Senegal,14.73970032,-17.49020004,,0,73W 738,Kenya Airways,Y,9/20/2020,9/20/2020,2020,9,20,2020,9,20,8.1,7.8,6,7.29,-3,-16,173,TVR99,0,1,1,0,1,4
KQ,3126,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,NBO,4059,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.319239974,36.92779922,,0,73W 738,Kenya Airways,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,8,8,8.9,8.29,-4,-21,66,TVR100,8,4,4,5,3,4
L6,16942,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,BKO,1044,Modibo Keita International Airport,Bamako,Mali,12.5335,-7.94994,,0,73G,Mauritania Airlines International,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,9,8.3,7.4,8.19,-11,-33,95,TVR101,9,4,5,5,4,5
L6,16942,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,COO,245,Cadjehoun Airport,Cotonou,Benin,6.357230186,2.384350061,,0,73G,Mauritania Airlines International,Y,10/17/2020,10/17/2020,2020,10,17,2020,10,17,8.9,8,7.5,8.12,148,128,178,TVR102,1,2,1,1,1,4
LH,3320,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,BRU,302,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,Y,0,332,Lufthansa,Y,09-03-2020,09-03-2020,2020,9,3,2020,9,3,8.6,6.5,9.1,8.09,6,-15,84,TVR103,0,3,1,1,1,4
LH,3320,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LFW,298,Lom�-Tokoin Airport,Lome,Togo,6.165609837,1.254510045,Y,0,333,Lufthansa,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,8.2,8,7.9,8.04,-3,-21,105,TVR104,10,5,5,5,5,4
LH,3320,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,OUA,246,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242,Y,0,333,Lufthansa,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,8.5,8,7.5,8.01,16,14,79,TVR105,10,5,5,5,4,5
ME,3490,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,332,Middle East Airlines,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,7.6,7.8,8.6,8,-9,-14,109,TVR106,4,1,3,3,2,5
ME,3490,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LOS,273,Murtala Muhammed International Airport,Lagos,Nigeria,6.577370167,3.321160078,,0,332,Middle East Airlines,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,8.8,6,9.1,7.95,-2,25,138,TVR107,1,2,2,3,1,5
MS,2143,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,738,Egyptair,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,8.5,6.3,9.1,7.94,-3,-16,158,TVR108,9,4,5,4,4,4
QC,16415,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LOS,273,Murtala Muhammed International Airport,Lagos,Nigeria,6.577370167,3.321160078,,0,737,Camair-co,Y,10/20/2020,10/20/2020,2020,10,20,2020,10,20,7.3,8,8.5,7.94,-2,7,72,TVR109,10,5,5,5,5,4
S9,17099,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,143,Starbow Airlines,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,7.8,8.3,7.7,7.91,-10,-11,128,TVR110,8,3,4,4,4,5
SA,4305,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ACC,248,Kotoka International Airport,Accra,Ghana,5.6051898,-0.166786,,0,332,South African Airways,Y,09-06-2020,09-06-2020,2020,9,6,2020,9,6,8.1,6.3,9.4,7.9,-2,-21,36,TVR111,6,4,4,2,1,1
SN,1531,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,BRU,302,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,,0,332 333,Brussels Airlines,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,8.4,8,7.3,7.9,-3,-6,107,TVR112,8,4,4,4,1,2
SN,1531,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LFW,298,Lom�-Tokoin Airport,Lome,Togo,6.165609837,1.254510045,,0,333,Brussels Airlines,Y,10/15/2020,10/15/2020,2020,10,15,2020,10,15,8.6,8,7,7.88,-4,11,238,TVR113,8,4,4,3,3,1
SN,1531,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,OUA,246,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242,,0,333,Brussels Airlines,Y,9/24/2020,9/24/2020,2020,9,24,2020,9,24,8.5,6.3,8.9,7.88,5,-7,182,TVR114,1,3,1,3,1,5
SS,1908,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,ORY,1386,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,,0,333,Corsairfly,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.7,7.8,8.1,7.85,-6,-12,41,TVR115,9,5,5,5,0,1
TK,4951,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,IST,1701,Istanbul Airport,Istanbul,Turkey,41.275278,28.751944,,0,739,Turkish Airlines,Y,09-03-2020,09-03-2020,2020,9,3,2020,9,3,8.4,7.8,7.4,7.85,55,69,152,TVR116,1,1,4,2,1,2
TU,4870,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,TUN,287,Tunis Carthage International Airport,Tunis,Tunisia,36.85100174,10.22719955,,0,320,Tunisair,Y,9/25/2020,9/25/2020,2020,9,25,2020,9,25,7.8,6.3,9.5,7.84,6,-9,170,TVR117,9,1,5,4,0,4
UA,5209,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,BRU,302,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,Y,0,332,United Airlines,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,9.2,6.3,7.9,7.79,-2,-13,44,TVR118,10,4,5,5,0,4
UA,5209,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LFW,298,Lom�-Tokoin Airport,Lome,Togo,6.165609837,1.254510045,Y,0,333,United Airlines,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,8.4,6.8,8.2,7.78,0,-19,180,TVR119,6,3,3,3,4,5
UA,5209,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,OUA,246,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242,Y,0,333,United Airlines,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,7.9,6.3,9.2,7.78,18,-2,86,TVR120,2,4,1,4,4,2
W3,20976,ABJ,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035,LOS,273,Murtala Muhammed International Airport,Lagos,Nigeria,6.577370167,3.321160078,,0,CR9,World Scale Airlines,Y,09-08-2020,09-08-2020,2020,9,8,2020,9,8,8,6.3,9,7.77,-5,1,91,TVR121,7,4,4,2,3,4
7H,16726,ABL,7177,Ambler Airport,Ambler,United States,67.1063,-157.856989,OTZ,3693,Ralph Wien Memorial Airport,Kotzebue,United States,66.88469696,-162.598999,Y,0,CNC,Era Alaska,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,7.8,6.3,9.3,7.76,36,17,120,TVR122,10,5,5,5,5,0
7H,16726,ABL,7177,Ambler Airport,Ambler,United States,67.1063,-157.856989,SHG,7117,Shungnak Airport,Shungnak,United States,66.88809967,-157.1620026,Y,0,CNC,Era Alaska,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,7.9,6.3,9.1,7.75,-7,-8,104,TVR123,8,3,3,4,4,0
8E,1472,ABL,7177,Ambler Airport,Ambler,United States,67.1063,-157.856989,OTZ,3693,Ralph Wien Memorial Airport,Kotzebue,United States,66.88469696,-162.598999,,0,CNC,Bering Air,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,8.3,6,8.8,7.7,73,56,112,TVR124,10,4,5,4,0,2
8E,1472,ABL,7177,Ambler Airport,Ambler,United States,67.1063,-157.856989,SHG,7117,Shungnak Airport,Shungnak,United States,66.88809967,-157.1620026,,0,CNC,Bering Air,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,8,6,9.1,7.7,-3,10,134,TVR125,10,4,5,5,4,3
Q6,753,ABM,3318,Northern Peninsula Airport,Amberley,Australia,-10.9508,142.459,CNS,3322,Cairns International Airport,Cairns,Australia,-16.88579941,145.7550049,,0,DH1,Aero Condor Peru,Y,10/23/2020,10/23/2020,2020,10,23,2020,10,23,8.1,6.3,8.7,7.69,-8,-6,27,TVR126,10,4,5,4,0,5
AA,24,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,DFW,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,,0,M83 M80,American Airlines,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,7.6,8,7.4,7.68,-9,-6,78,TVR127,0,3,2,3,1,5
AA,24,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,LAX,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,Y,0,CR7 CRJ,American Airlines,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,7.5,7.8,7.8,7.67,-3,-35,263,TVR128,2,3,2,2,3,5
AA,24,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ORD,3830,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,Y,0,E75,American Airlines,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,7.4,7.8,7.8,7.65,-5,4,234,TVR129,5,4,5,3,0,4
AA,24,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,PHX,3462,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,Y,0,CRJ CR9,American Airlines,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,7.2,6.5,9.2,7.65,0,-9,118,TVR130,8,3,4,0,0,5
AF,137,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Y,0,757 320,Air France,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,7.9,6,8.9,7.59,39,43,170,TVR131,3,3,1,3,3,4
AS,439,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,LAX,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,Y,0,CR7 CRJ,Alaska Airlines,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,7.3,7.8,7.7,7.57,2,-19,46,TVR132,8,3,5,4,4,4
AZ,596,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Y,0,757,Alitalia,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,9.1,4.5,8.6,7.42,0,-10,91,TVR133,9,5,4,5,3,5
B6,3029,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,JFK,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,,0,320,JetBlue Airways,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,5.5,7.8,9,7.41,-6,-5,159,TVR134,2,2,4,3,1,5
DL,2009,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,,0,757 320,Delta Air Lines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,6.2,6.5,9.5,7.39,-2,-1,36,TVR135,10,5,5,5,4,2
DL,2009,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,MSP,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,,0,320,Delta Air Lines,Y,9/20/2020,9/20/2020,2020,9,20,2020,9,20,9.1,6.3,6.8,7.37,10,2,150,TVR136,6,3,4,0,0,2
DL,2009,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,SLC,3536,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,Y,0,CR9 CR7,Delta Air Lines,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,7,8,7.1,7.37,0,0,28,TVR137,9,4,4,4,4,3
FL,1316,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,DEN,3751,Denver International Airport,Denver,United States,39.86169815,-104.6729965,Y,0,73W,AirTran Airways,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,6.2,6.3,9.7,7.37,-2,-7,127,TVR138,10,4,5,4,4,2
FL,1316,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,LAS,3877,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,Y,0,73W,AirTran Airways,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,7.8,6.3,8,7.36,-2,1,110,TVR139,10,5,5,5,5,2
FL,1316,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,MCI,3458,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,Y,0,73W,AirTran Airways,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,7.6,9.7,4.9,7.36,-7,-19,58,TVR140,8,5,4,3,0,5
FL,1316,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,MDW,3747,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,Y,0,73W,AirTran Airways,Y,9/25/2020,9/25/2020,2020,9,25,2020,9,25,8.1,6.5,7.4,7.33,-2,13,195,TVR141,9,4,3,4,3,4
FL,1316,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,PDX,3720,Portland International Airport,Portland,United States,45.58869934,-122.5979996,Y,0,73W,AirTran Airways,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,7.7,6.3,8.1,7.33,6,20,125,TVR142,10,4,5,4,4,2
KL,3090,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Y,0,757 320,KLM Royal Dutch Airlines,Y,10/17/2020,10/17/2020,2020,10,17,2020,10,17,7.8,6.3,7.9,7.31,7,-19,198,TVR143,0,4,1,4,0,4
LW,3865,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,CNM,3597,Cavern City Air Terminal,Carlsbad,United States,32.33750153,-104.2630005,,0,CNC,Pacific Wings,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,8.1,7.8,6,7.29,15,21,120,TVR144,10,4,5,4,0,2
LW,3865,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,LAM,7584,Los Alamos Airport,Los Alamos,United States,35.87979889,-106.2689972,,0,CNC,Pacific Wings,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,8,6.3,7.4,7.23,-1,6,130,TVR145,2,2,3,2,3,4
UA,5209,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,DEN,3751,Denver International Airport,Denver,United States,39.86169815,-104.6729965,Y,0,CR7 DH4 CRJ E70,United Airlines,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,7.9,6,7.8,7.23,-2,9,162,TVR146,7,2,4,2,0,5
UA,5209,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,IAH,3550,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,,0,320 738,United Airlines,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,7.4,6.5,7.8,7.22,0,-17,84,TVR147,10,4,5,5,4,4
UA,5209,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,LAX,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,Y,0,CRJ,United Airlines,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,8.8,6,6.5,7.09,-2,-2,132,TVR148,8,3,4,4,5,2
UA,5209,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ORD,3830,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,Y,0,CR7 E70,United Airlines,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,7.9,8,5,6.97,2,4,310,TVR149,7,1,5,4,2,3
UA,5209,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,SFO,3469,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,Y,0,CRJ,United Airlines,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,7.4,6,7.1,6.81,-6,-13,131,TVR150,7,4,3,4,4,3
US,5265,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,DFW,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,,0,M83 M80,US Airways,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,7.6,6,6.4,6.66,0,16,216,TVR151,0,0,1,0,0,3
US,5265,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,LAX,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,Y,0,CR7 CRJ,US Airways,Y,9/26/2020,9/26/2020,2020,9,26,2020,9,26,5.8,6.3,7.8,6.61,-4,-10,243,TVR152,10,3,5,5,0,1
US,5265,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,ORD,3830,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,,0,E75,US Airways,Y,9/28/2020,9/28/2020,2020,9,28,2020,9,28,5.7,9.5,4,6.41,-5,-13,43,TVR153,3,2,3,2,1,4
US,5265,ABQ,4019,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,PHX,3462,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,Y,0,CRJ CR9,US Airways,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,6.9,6.3,6.1,6.4,-5,-17,48,TVR154,5,3,2,2,3,5
